ID;Year_Birth; Income ;Dt_Customer;Country;transaction_date;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;Total_Purchases;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Response;Complain
3570;1969;42731;2013-10-21;Saudi Arabia;2013-12-25;159;2;51;6;2;24;244;3;4;1;5;5;0;0;0;0;0;0;0
6940;1966;46734;2013-10-21;Spain;2013-12-29;100;1;39;6;1;76;223;4;3;2;3;6;1;0;0;0;0;0;0
898;1986;23477;2013-10-21;Spain;2014-04-21;38;15;54;3;8;29;147;3;3;0;4;8;0;0;0;0;0;0;0
5389;1964;48920;2013-10-20;Spain;2014-03-17;238;17;68;8;10;6;347;3;6;2;5;7;0;1;0;0;0;0;0
5534;1975;47808;2013-10-20;Spain;2014-06-20;123;1;26;2;0;72;224;2;3;2;3;7;1;0;0;0;0;0;0
2891;1963;68118;2013-10-18;USA;2013-12-20;595;23;123;10;23;154;928;2;8;9;4;6;0;0;0;0;0;0;0
5011;1963;68118;2013-10-18;Spain;2014-06-14;595;23;123;10;23;154;928;2;8;9;4;6;0;0;0;0;0;0;0
3117;1955;;2013-10-18;Australia;2014-05-13;264;0;21;12;6;147;450;3;6;1;5;7;0;0;0;0;0;0;0
9970;1977;55375;2013-10-17;Canada;2014-06-04;42;11;57;10;28;14;162;1;1;1;6;2;0;0;0;0;0;0;0
6720;1968;43795;2013-10-16;Spain;2014-02-20;314;11;53;4;3;107;492;3;7;3;4;7;0;1;0;0;0;1;0
3409;1984;36108;2013-10-15;Saudi Arabia;2013-10-16;141;8;129;3;11;47;339;3;7;1;4;9;1;0;0;0;0;0;0
4682;1958;51876;2013-10-15;Germany;2014-03-05;99;27;102;28;48;6;310;1;2;2;8;1;0;0;0;0;0;0;0
8727;1978;63693;2013-10-14;Saudi Arabia;2013-10-21;587;43;337;42;87;54;1150;3;11;6;9;6;0;0;0;0;0;0;0
3056;1978;63693;2013-10-14;Saudi Arabia;2014-04-23;587;43;337;42;87;54;1150;3;11;6;9;6;0;0;0;0;0;0;0
3254;1971;70886;2013-10-14;Spain;2014-02-15;407;70;239;103;88;53;960;1;5;4;4;2;0;0;0;0;0;0;0
2456;1975;40233;2013-10-14;Saudi Arabia;2014-02-03;80;4;46;0;17;2;149;5;2;1;5;6;0;0;0;0;0;0;0
4002;1960;77037;2013-10-13;Spain;2013-11-18;463;96;333;168;53;10;1123;1;7;7;12;3;0;0;0;0;0;0;0
7000;1972;65704;2013-10-13;Germany;2013-10-16;279;172;74;38;8;246;817;1;2;10;10;1;0;0;0;0;0;0;0
5922;1974;40344;2013-10-13;Spain;2014-01-31;210;0;6;0;0;2;218;2;4;1;5;7;0;0;0;0;0;0;0
4058;1955;61284;2013-10-12;Spain;2013-12-18;618;15;106;20;7;45;811;1;11;2;8;6;0;1;0;0;0;0;0
5596;1956;58821;2013-10-12;Saudi Arabia;2013-10-16;513;14;154;19;0;28;728;1;9;2;9;6;0;0;0;0;0;0;0
5644;1957;42213;2013-10-12;Spain;2014-06-14;309;3;24;4;3;20;363;2;5;1;7;7;0;1;0;0;0;0;0
11171;1965;56962;2013-10-11;Australia;2013-10-19;292;3;77;10;3;26;411;7;6;3;5;7;0;0;0;0;0;0;0
1600;1965;56962;2013-10-11;Saudi Arabia;2014-04-11;292;3;77;10;3;26;411;7;6;3;5;7;0;0;0;0;0;0;0
8216;1972;53761;2013-10-11;Australia;2013-12-08;158;0;76;13;7;71;325;6;4;4;3;5;0;0;0;0;0;0;0
7962;1987;95169;2013-10-09;Spain;2014-01-01;1285;21;449;106;20;20;1901;1;4;3;4;1;0;0;1;1;0;1;0
10430;1973;89694;2013-10-09;Australia;2014-05-22;1126;28;211;37;28;42;1472;3;4;3;4;5;0;1;1;1;0;0;0
5954;1972;42618;2013-10-09;Spain;2014-02-13;76;14;74;13;5;10;192;2;5;0;4;8;0;0;0;0;0;0;0
5538;1975;83829;2013-10-08;Spain;2013-11-17;897;161;430;186;161;27;1862;0;4;7;6;1;1;0;1;1;0;1;0
3910;1975;83829;2013-10-08;Spain;2013-10-13;897;161;430;186;161;27;1862;0;4;7;6;1;1;0;1;1;0;1;0
1215;1978;70440;2013-10-08;Spain;2014-06-22;690;117;499;76;102;88;1572;1;5;10;7;3;0;0;0;1;0;0;0
3428;1991;68682;2013-10-06;Spain;2014-05-08;919;0;505;99;30;45;1598;1;4;9;10;2;0;0;0;0;0;0;0
4500;1991;68682;2013-10-06;Spain;2014-04-20;919;0;505;99;30;45;1598;1;4;9;10;2;0;0;0;0;0;0;0
7631;1978;61346;2013-10-06;India;2014-06-13;562;58;168;43;16;142;989;1;5;7;10;3;0;0;0;0;0;0;0
850;1968;70566;2013-10-06;Spain;2014-03-24;381;28;215;84;28;21;757;2;6;5;9;3;0;0;0;0;0;0;0
10099;1984;55434;2013-10-05;Saudi Arabia;2013-12-18;238;115;215;169;69;76;882;3;5;3;13;4;0;0;0;0;0;0;0
10311;1969;4428;2013-10-05;Spain;2014-02-20;16;4;12;2;4;321;359;0;25;0;0;1;0;0;0;0;0;0;0
9757;1972;84906;2013-10-04;Spain;2014-04-14;997;15;414;99;30;76;1631;1;5;6;12;2;0;1;1;0;1;0;0
2088;1972;84906;2013-10-04;Germany;2014-03-10;997;15;414;99;30;76;1631;1;5;6;12;2;0;1;1;0;1;0;0
9449;1958;79761;2013-10-04;Saudi Arabia;2014-05-20;415;5;124;15;35;11;605;1;5;2;11;3;0;0;0;0;0;0;0
7275;1971;33316;2013-10-04;USA;2013-12-03;79;1;31;4;4;12;131;3;2;1;4;6;0;0;0;0;0;0;0
8334;1971;33316;2013-10-04;Spain;2013-11-20;79;1;31;4;4;12;131;3;2;1;4;6;0;0;0;0;0;0;0
7938;1958;51518;2013-10-03;Germany;2013-12-09;350;8;66;17;4;4;449;2;3;2;10;3;0;0;0;0;0;0;0
7002;1955;62535;2013-10-03;Spain;2014-04-18;163;48;90;0;45;52;398;1;3;2;8;3;0;0;0;0;0;0;0
1729;1961;66426;2013-10-02;Spain;2013-10-07;1043;24;97;32;24;157;1377;2;3;5;10;6;0;0;0;0;0;0;0
271;1969;40590;2013-10-02;Canada;2014-03-21;154;0;50;6;11;37;258;5;3;4;3;6;1;0;0;0;0;0;0
7699;1969;40590;2013-10-02;Canada;2014-06-08;154;0;50;6;11;37;258;5;3;4;3;6;1;0;0;0;0;0;0
7250;1978;57867;2013-10-01;Canada;2013-10-27;344;35;178;15;23;17;612;7;7;2;9;6;0;0;0;0;0;0;0
4554;1965;47009;2013-10-01;Spain;2014-05-22;171;45;73;59;10;90;448;4;3;2;8;4;0;0;0;0;0;0;0
7428;1975;80144;2013-09-30;Australia;2014-01-17;240;132;445;250;192;108;1367;1;3;7;8;1;0;0;0;0;0;0;0
7279;1969;69476;2013-09-30;USA;2014-04-05;260;86;559;63;9;67;1044;1;4;6;4;2;0;0;0;0;0;0;0
8026;1952;62998;2013-09-30;Canada;2014-01-21;120;58;73;65;89;58;463;5;5;4;5;5;0;0;0;0;0;0;0
8405;1979;68274;2013-09-30;Saudi Arabia;2014-06-26;135;25;51;23;25;46;305;2;4;2;5;3;0;0;0;0;0;0;0
10140;1983;70123;2013-09-28;India;2013-11-29;1308;0;396;23;0;0;1727;1;5;7;4;3;0;1;0;0;1;0;0
5782;1982;58582;2013-09-28;Spain;2014-03-28;402;35;106;101;77;42;763;2;9;2;9;5;0;1;0;0;0;0;0
983;1984;40059;2013-09-28;USA;2014-01-15;110;29;92;28;10;145;414;1;6;2;3;8;1;0;0;0;0;0;0
4477;1958;69096;2013-09-27;Germany;2014-06-26;247;49;159;7;82;109;653;1;5;2;10;4;0;0;0;0;0;0;0
839;1975;45503;2013-09-25;Spain;2013-11-03;97;4;44;6;1;18;170;1;3;1;4;5;0;0;0;0;0;0;0
4754;1966;33585;2013-09-25;Spain;2014-05-16;30;11;33;13;6;29;122;1;2;0;4;4;0;0;0;0;0;0;0
7533;1964;49096;2013-09-24;Canada;2014-01-31;144;1;32;2;1;7;187;4;4;1;4;7;0;0;0;0;0;0;0
1665;1964;64140;2013-09-23;Saudi Arabia;2014-06-09;1459;0;61;0;15;215;1750;5;2;5;6;5;1;0;1;0;1;1;0
8799;1984;38175;2013-09-23;Spain;2014-05-10;70;6;69;2;3;3;153;3;3;1;4;7;0;0;0;0;0;0;0
4426;1975;55801;2013-09-22;USA;2014-05-15;367;4;51;6;4;95;527;6;7;2;6;7;0;0;0;1;0;0;0
1175;1983;36262;2013-09-20;Spain;2014-06-25;88;39;54;64;28;153;426;1;3;5;3;6;1;0;0;0;0;1;0
10380;1972;37787;2013-09-20;India;2014-03-16;40;1;40;4;3;18;106;1;3;0;3;8;0;0;0;0;0;0;0
9938;1954;80067;2013-09-19;India;2014-02-09;519;17;813;27;173;51;1600;1;4;6;6;2;0;0;1;0;0;0;0
5909;1964;58512;2013-09-19;Germany;2014-01-25;895;10;101;13;0;152;1171;5;3;4;8;8;0;0;0;0;0;0;0
1945;1962;71434;2013-09-18;Spain;2014-03-01;711;36;217;172;96;168;1400;3;7;4;7;4;0;1;0;1;0;0;0
2004;1969;72679;2013-09-18;Spain;2013-09-22;619;54;260;127;54;54;1168;1;4;7;5;1;0;0;0;0;0;0;0
2162;1976;56939;2013-09-18;Spain;2014-02-04;256;34;103;90;29;49;561;2;3;3;10;3;0;0;0;0;0;0;0
4789;1953;80812;2013-09-17;India;2013-10-18;769;22;500;210;143;33;1677;1;4;8;5;2;1;0;1;1;0;0;0
7972;1955;72906;2013-09-17;Spain;2014-06-03;400;32;519;71;75;54;1151;1;3;4;9;1;0;0;0;0;0;0;0
9977;1973;78901;2013-09-17;USA;2014-06-10;321;11;309;33;26;34;734;3;9;3;5;4;0;0;0;0;0;0;0
11039;1975;51948;2013-09-17;Spain;2013-11-07;82;33;54;71;30;41;311;2;5;2;4;5;0;0;0;0;0;0;0
6870;1959;68805;2013-09-17;Spain;2013-12-12;182;2;49;17;13;20;283;1;3;1;7;2;0;0;0;0;0;0;0
2304;1963;66313;2013-09-16;Saudi Arabia;2014-03-19;625;7;99;10;22;7;770;2;6;3;12;4;0;0;0;0;0;0;0
10928;1958;66886;2013-09-16;Spain;2014-05-08;315;4;62;41;31;146;599;2;7;1;7;5;0;0;0;0;0;0;0
5057;1961;61794;2013-09-14;Spain;2014-06-25;264;47;188;54;47;11;611;2;4;4;10;2;0;0;0;0;0;0;0
8181;1978;38593;2013-09-13;Spain;2014-01-26;51;12;49;17;24;24;177;3;4;1;3;8;0;0;0;0;0;0;0
10736;1971;72258;2013-09-12;Canada;2014-06-08;522;0;522;227;120;134;1525;2;6;9;5;2;0;0;0;0;0;0;0
5407;1954;53103;2013-09-12;Saudi Arabia;2013-11-24;729;17;133;11;0;195;1085;5;10;6;7;7;1;0;0;0;0;0;0
961;1972;74716;2013-09-12;Spain;2014-01-31;133;27;421;13;195;71;860;2;7;3;5;4;0;0;0;0;0;0;0
7801;1959;54753;2013-09-12;Saudi Arabia;2014-04-26;197;107;227;7;59;131;728;3;5;2;11;4;0;0;0;0;0;0;0
2320;1978;47025;2013-09-12;Spain;2013-12-25;508;11;59;23;5;29;635;5;11;1;6;9;0;0;0;0;0;0;0
10701;1973;65308;2013-09-11;USA;2013-10-26;713;0;264;120;80;34;1211;1;7;8;12;4;0;0;1;1;0;0;0
3075;1972;59973;2013-09-11;Spain;2014-04-30;130;30;168;20;34;0;382;1;3;4;7;1;0;0;0;0;0;0;0
837;1977;54809;2013-09-11;Spain;2014-06-11;63;6;57;13;13;22;174;4;2;1;5;4;0;0;0;0;0;0;0
10521;1977;54809;2013-09-11;Spain;2013-10-31;63;6;57;13;13;22;174;4;2;1;5;4;0;0;0;0;0;1;0
10163;1984;82733;2013-09-10;Spain;2014-02-28;712;50;420;65;38;38;1323;1;8;4;7;4;0;0;0;0;0;1;0
2118;1964;62905;2013-09-10;Spain;2014-03-16;166;75;96;119;107;59;622;3;7;2;8;4;0;0;0;0;0;0;0
4440;1964;64100;2013-09-10;Saudi Arabia;2014-02-17;509;0;27;0;0;10;546;1;8;3;6;7;0;1;0;0;0;0;0
2286;1962;50785;2013-09-10;Canada;2013-11-03;64;1;21;0;1;27;114;2;2;1;3;6;0;0;0;0;0;0;0
7849;1970;80336;2013-09-09;Spain;2013-10-12;209;19;456;160;142;66;1052;1;2;9;13;1;0;0;0;0;0;0;0
10858;1975;76532;2013-09-09;Spain;2013-11-20;355;30;177;90;138;30;820;4;9;5;7;5;0;0;0;0;0;0;0
7446;1967;62513;2013-09-09;USA;2013-09-10;520;42;98;0;42;14;716;2;6;4;10;6;0;0;0;0;0;0;0
17;1971;60491;2013-09-06;Spain;2013-09-28;637;47;237;12;19;76;1028;4;6;11;7;5;0;0;0;0;0;0;0
1964;1951;86610;2013-09-05;Spain;2014-01-22;446;107;768;33;196;53;1603;1;5;6;6;2;0;0;0;0;0;0;0
10640;1974;44392;2013-09-05;Spain;2014-06-04;87;5;71;7;12;29;211;5;4;1;4;7;0;0;0;0;0;0;0
20;1965;46891;2013-09-01;Germany;2014-04-29;43;12;23;29;15;61;183;1;2;1;4;4;0;0;0;0;0;0;0
2246;1965;46891;2013-09-01;Spain;2013-11-09;43;12;23;29;15;61;183;1;2;1;4;4;0;0;0;0;0;0;0
3170;1957;68148;2013-08-31;Spain;2014-06-13;389;66;408;37;57;85;1042;1;4;4;6;2;0;0;0;0;0;0;0
7793;1976;62061;2013-08-31;Spain;2014-03-03;641;7;84;0;30;38;800;3;10;4;7;6;0;1;0;0;0;0;0
10307;1956;50387;2013-08-31;Spain;2014-04-03;369;9;87;12;14;34;525;3;6;2;8;5;0;0;0;0;0;0;0
4865;1974;53367;2013-08-31;Australia;2013-09-17;229;7;140;10;3;11;400;7;5;1;8;7;0;0;0;0;0;1;0
1377;1954;44551;2013-08-31;Saudi Arabia;2014-01-23;182;4;33;0;0;66;285;2;4;1;5;7;0;0;0;0;0;0;0
4356;1971;71819;2013-08-28;Spain;2014-06-28;1224;28;140;0;14;168;1574;3;3;3;5;6;0;1;1;0;0;0;0
7832;1959;77520;2013-08-28;Spain;2013-09-08;940;44;396;0;88;58;1526;1;8;7;7;4;1;0;1;1;0;1;0
2937;1974;68352;2013-08-28;Canada;2013-10-21;614;16;132;43;33;33;871;3;8;5;9;6;0;0;0;0;0;0;0
3712;1959;52332;2013-08-28;India;2013-12-15;212;5;33;7;0;2;259;1;3;2;6;4;0;1;0;0;0;0;0
9606;1965;69969;2013-08-27;Spain;2013-10-07;882;29;514;38;29;44;1536;1;4;2;6;3;0;0;1;1;0;1;0
10260;1965;45143;2013-08-26;Spain;2013-12-05;202;5;74;11;5;14;311;3;6;1;5;7;0;0;0;0;0;0;0
2262;1965;45143;2013-08-26;Saudi Arabia;2014-06-05;202;5;74;11;5;14;311;3;6;1;5;7;0;0;0;0;0;0;0
9855;1952;62000;2013-08-25;Spain;2014-03-13;899;0;101;0;0;20;1020;1;6;6;13;4;0;0;0;1;0;0;0
143;1970;61209;2013-08-25;USA;2013-09-19;466;0;224;119;49;99;957;1;5;3;4;2;0;0;0;0;0;0;0
5441;1965;54111;2013-08-25;Spain;2014-04-15;267;6;54;8;3;50;388;2;5;2;6;5;0;0;0;0;0;0;0
2863;1970;;2013-08-23;Spain;2013-11-15;738;20;172;52;50;20;1052;6;2;3;10;7;0;1;0;1;0;0;0
4607;1959;71367;2013-08-23;Spain;2014-05-02;227;23;389;42;21;75;777;1;4;5;7;2;0;0;0;0;0;0;0
4944;1959;71367;2013-08-23;Spain;2014-04-30;227;23;389;42;21;75;777;1;4;5;7;2;0;0;0;0;0;0;0
5455;1971;32011;2013-08-22;Spain;2014-05-16;99;0;15;2;1;5;122;3;2;1;4;7;0;0;0;0;0;0;0
4141;1965;71613;2013-08-21;USA;2013-10-02;426;49;127;111;21;42;776;1;8;2;10;4;0;0;0;0;0;0;0
10722;1973;55593;2013-08-21;India;2013-10-13;293;8;124;11;4;106;546;2;6;6;3;6;1;0;0;0;0;0;0
6872;1974;65352;2013-08-21;Saudi Arabia;2013-12-14;284;3;84;4;7;23;405;2;4;2;8;4;0;0;0;0;0;0;0
2730;1955;80317;2013-08-20;Canada;2014-06-20;536;11;387;149;91;57;1231;1;3;4;10;1;0;0;0;0;0;0;0
2797;1977;72117;2013-08-20;Spain;2014-03-02;707;20;171;65;60;50;1073;1;9;7;9;5;0;0;0;0;0;0;0
6912;1967;63246;2013-08-20;Spain;2013-09-27;593;30;91;29;22;7;772;1;6;3;12;4;0;0;0;0;0;0;0
8286;1965;51717;2013-08-20;Saudi Arabia;2014-06-26;98;1;17;0;1;5;122;1;3;0;4;7;0;1;0;0;0;0;0
10489;1973;92955;2013-08-19;Saudi Arabia;2013-10-31;693;21;925;31;24;84;1778;1;6;7;9;2;0;0;1;1;0;1;0
9483;1959;57957;2013-08-19;Canada;2014-03-22;290;59;177;77;5;29;637;7;4;6;8;3;0;0;0;0;0;0;1
7930;1969;26877;2013-08-19;Spain;2013-11-10;101;13;76;20;18;40;268;2;3;1;6;6;0;0;0;0;0;0;0
4381;1971;46463;2013-08-18;Spain;2014-04-10;163;2;40;8;11;11;235;7;3;1;6;6;0;0;0;0;0;0;0
9242;1990;64509;2013-08-17;Saudi Arabia;2014-05-04;836;185;575;24;25;77;1722;1;6;3;9;4;1;0;0;0;0;1;0
2995;1957;66636;2013-08-17;Spain;2014-04-16;291;10;689;84;10;0;1084;1;3;4;9;1;0;0;0;0;0;0;0
2147;1969;76653;2013-08-16;Spain;2013-09-28;736;63;946;219;189;126;2279;1;4;7;11;2;0;0;1;1;0;0;0
9214;1991;42691;2013-08-16;Spain;2014-05-09;179;2;64;38;17;58;358;1;5;1;6;5;0;0;0;0;0;0;0
8945;1970;54137;2013-08-16;Saudi Arabia;2013-09-17;171;0;11;0;1;20;203;2;4;1;4;6;0;0;0;0;0;0;0
7960;1962;82122;2013-08-15;Spain;2013-08-22;734;22;350;151;25;100;1382;1;3;9;13;1;0;0;1;0;0;0;0
8210;1975;54730;2013-08-15;Spain;2014-05-28;318;3;17;4;7;56;405;5;4;1;8;4;0;0;0;0;0;0;0
7617;1974;42373;2013-08-15;Spain;2014-03-18;67;5;61;3;8;19;163;5;2;1;5;5;0;0;0;0;0;0;0
5290;1964;41551;2013-08-14;Canada;2014-05-22;220;0;33;3;0;23;279;5;5;1;5;8;0;0;0;0;0;0;0
1212;1973;52845;2013-08-13;Spain;2013-12-25;384;25;292;130;41;64;936;3;8;8;6;6;1;0;0;0;0;0;0
2886;1971;74290;2013-08-12;Spain;2013-12-30;1121;0;72;0;12;12;1217;4;10;8;10;6;0;1;0;1;0;0;0
1295;1963;;2013-08-11;Canada;2014-02-05;231;65;196;38;71;124;725;1;6;5;7;4;0;0;0;0;0;0;0
7037;1974;37087;2013-08-11;Saudi Arabia;2013-11-16;194;55;134;15;0;3;401;3;4;2;8;6;0;0;0;0;0;0;0
9166;1968;63967;2013-08-09;Spain;2013-08-18;387;84;141;73;35;162;882;3;4;4;12;2;0;0;0;0;0;0;0
760;1975;60554;2013-08-09;Saudi Arabia;2014-04-10;588;7;76;110;15;15;811;2;8;4;9;6;0;0;0;0;0;0;0
8104;1951;53312;2013-08-09;Spain;2014-05-13;241;0;12;0;0;25;278;1;5;1;5;7;0;0;0;0;0;0;0
1764;1975;33955;2013-08-09;Saudi Arabia;2014-06-11;100;2;128;23;7;10;270;4;5;1;5;8;0;0;0;0;0;0;0
11096;1952;57247;2013-08-08;Spain;2013-12-20;99;4;32;37;54;6;232;2;2;1;7;2;0;0;0;0;0;0;0
5547;1982;84169;2013-08-07;Spain;2014-01-15;1478;19;403;0;19;0;1919;1;7;6;6;3;0;1;1;0;0;1;0
8362;1982;84169;2013-08-07;Saudi Arabia;2014-04-03;1478;19;403;0;19;0;1919;1;7;6;6;3;0;1;1;0;0;1;0
5519;1956;64090;2013-08-07;Saudi Arabia;2014-04-13;316;58;161;76;51;135;797;1;6;9;4;5;0;0;0;0;0;1;0
9964;1979;61825;2013-08-07;Spain;2014-05-14;162;50;100;55;30;27;424;1;4;2;8;4;0;0;0;0;0;0;0
1630;1979;61825;2013-08-07;Spain;2014-01-29;162;50;100;55;30;27;424;1;4;2;8;4;0;0;0;0;0;0;0
6969;1982;50272;2013-08-07;Australia;2014-03-16;99;13;66;43;8;4;233;3;4;1;5;7;0;0;0;0;0;0;0
500;1977;96876;2013-08-06;Spain;2013-11-29;908;43;735;40;194;21;1941;1;7;7;9;2;0;1;1;1;0;1;0
10477;1973;39435;2013-08-06;Spain;2013-12-31;71;0;18;0;0;13;102;1;3;1;2;7;0;0;0;0;0;0;0
7620;1990;16185;2013-08-05;India;2014-04-25;5;11;16;21;8;45;106;2;2;2;2;8;0;0;0;0;0;0;0
3524;1971;39763;2013-08-04;Spain;2014-02-13;80;1;60;4;6;16;167;2;5;1;2;9;0;0;0;0;0;1;0
3934;1966;61286;2013-08-02;India;2014-06-01;356;0;107;19;9;117;608;2;7;1;8;5;0;0;0;0;0;0;0
2493;1966;61286;2013-08-02;Germany;2014-02-15;356;0;107;19;9;117;608;2;7;1;8;5;0;0;0;0;0;0;0
1545;1986;38508;2013-08-02;Spain;2013-10-08;120;19;206;25;19;54;443;6;7;2;5;8;0;0;0;0;0;0;0
2681;1984;65370;2013-08-01;Spain;2014-02-04;71;22;112;138;89;29;461;1;2;3;13;1;0;0;0;0;0;0;0
977;1957;47320;2013-08-01;Canada;2014-02-07;200;19;111;50;15;19;414;6;5;1;8;6;0;0;0;0;0;0;0
1029;1970;64413;2013-08-01;Spain;2014-03-16;200;5;44;0;10;20;279;1;5;1;5;5;0;0;0;0;0;0;0
7761;1978;38702;2013-08-01;Australia;2014-01-07;13;11;24;13;8;40;109;2;3;0;4;6;0;0;0;0;0;0;0
4405;1956;63915;2013-07-30;Australia;2014-02-08;622;7;115;30;0;15;789;2;6;3;12;5;0;0;0;0;0;0;0
8143;1985;37929;2013-07-30;Spain;2014-02-14;202;2;46;3;2;10;265;2;4;2;5;7;0;1;0;1;0;1;0
6721;1951;71965;2013-07-29;Canada;2014-01-19;572;19;286;50;38;248;1213;3;6;3;5;3;0;0;0;0;0;0;0
9153;1964;59304;2013-07-29;Spain;2014-02-18;418;61;428;80;51;10;1048;3;7;8;10;5;0;0;0;0;0;0;0
2392;1972;40321;2013-07-29;Spain;2013-10-31;44;4;21;6;0;27;102;2;3;0;3;7;0;0;0;0;0;0;0
1920;1972;40321;2013-07-29;Spain;2014-04-09;44;4;21;6;0;27;102;2;3;0;3;7;0;0;0;0;0;0;0
1763;1988;87679;2013-07-27;Canada;2014-01-14;1259;172;815;97;148;33;2524;1;7;11;10;4;1;0;1;1;0;1;0
5332;1960;82504;2013-07-27;India;2013-11-04;362;50;431;134;35;54;1066;1;3;6;7;1;0;0;0;0;0;0;0
3083;1974;45837;2013-07-26;Spain;2014-04-21;215;13;87;17;17;24;373;5;6;2;5;7;0;0;0;0;0;0;0
9239;1961;61923;2013-07-26;USA;2014-05-14;92;4;18;3;3;6;126;1;2;1;4;3;0;0;0;0;0;0;0
3759;1958;65196;2013-07-25;Spain;2013-07-29;743;19;181;12;0;200;1155;2;7;6;11;5;1;0;0;0;0;0;0
10507;1977;59601;2013-07-25;USA;2013-08-19;691;7;69;0;7;23;797;4;2;2;7;8;0;1;0;0;0;0;0
75;1982;41039;2013-07-25;USA;2014-02-22;34;11;137;179;61;45;467;1;8;1;5;8;0;0;0;0;0;0;0
1378;1972;50334;2013-07-24;Saudi Arabia;2014-06-24;284;16;160;84;16;134;694;6;7;4;6;6;0;0;0;0;0;0;0
1916;1954;45736;2013-07-24;Germany;2014-02-08;188;3;180;20;3;43;437;5;7;1;6;7;0;0;0;0;0;0;0
2570;1968;56534;2013-07-23;Spain;2014-01-25;691;7;61;10;0;46;815;4;10;4;7;8;0;1;0;0;1;1;0
6658;1972;59868;2013-07-22;Spain;2013-08-09;771;51;154;54;10;154;1194;7;11;2;12;6;0;0;0;0;0;0;0
2793;1976;70179;2013-07-21;Saudi Arabia;2014-04-15;532;88;168;69;44;133;1034;3;7;3;13;5;0;0;0;0;0;0;0
1071;1976;70179;2013-07-21;USA;2013-08-20;532;88;168;69;44;133;1034;3;7;3;13;5;0;0;0;0;0;0;0
967;1976;46049;2013-07-21;Spain;2013-08-05;342;9;112;19;14;19;515;10;5;2;9;7;0;0;0;0;0;1;0
7384;1951;39767;2013-07-21;Spain;2014-06-10;113;61;204;34;26;47;485;2;7;1;7;8;0;0;0;0;0;0;0
4128;1962;56067;2013-07-20;Saudi Arabia;2014-02-14;517;12;54;16;6;120;725;2;7;4;7;5;0;0;0;0;0;0;0
10057;1951;72282;2013-07-19;Spain;2013-11-22;503;27;419;90;139;153;1331;1;5;7;9;7;0;0;0;0;0;1;0
6071;1989;81217;2013-07-19;Spain;2013-08-08;493;70;324;146;40;84;1157;1;3;7;11;1;0;0;0;0;0;0;0
295;1989;81217;2013-07-19;Spain;2014-05-03;493;70;324;146;40;84;1157;1;3;7;11;1;0;0;0;0;0;0;0
7397;1951;49090;2013-07-19;Spain;2013-10-27;494;5;82;7;0;100;688;3;7;2;9;7;0;0;0;0;0;0;0
10832;1958;46610;2013-07-18;Spain;2014-06-23;288;10;30;4;10;125;467;1;6;1;6;6;0;0;0;0;0;0;0
232;1965;61559;2013-07-17;Spain;2014-05-14;279;83;88;32;14;34;530;1;4;2;10;3;0;0;0;0;0;0;0
8534;1952;67433;2013-07-16;Spain;2014-04-09;615;28;259;12;48;30;992;4;6;5;13;4;0;1;0;0;0;0;0
273;1970;36138;2013-07-16;Germany;2014-05-29;130;0;16;0;0;5;151;5;3;1;4;7;0;1;0;0;0;0;0
3426;1975;70300;2013-07-15;Spain;2013-09-06;1045;61;338;60;46;46;1596;3;5;5;13;8;0;0;0;0;0;0;0
6445;1967;66825;2013-07-14;Saudi Arabia;2014-01-03;243;101;405;29;40;40;858;1;4;5;6;2;0;0;0;0;0;0;0
3673;1971;55239;2013-07-14;Saudi Arabia;2014-06-23;371;17;238;23;24;106;779;3;7;5;11;5;0;0;0;0;0;0;0
1048;1972;35641;2013-07-14;Saudi Arabia;2014-05-28;63;3;67;8;9;28;178;2;3;1;4;7;0;0;0;0;0;1;0
9905;1952;34074;2013-07-13;Spain;2013-12-15;135;1;41;10;1;67;255;5;3;3;3;6;1;0;0;0;0;0;0
450;1958;42315;2013-07-12;USA;2013-10-23;67;15;80;17;11;80;270;3;1;4;4;3;0;0;0;0;0;0;0
8268;1961;;2013-07-11;Canada;2013-09-26;352;0;27;10;0;15;404;3;6;1;7;6;0;0;0;0;0;0;0
2782;1961;54456;2013-07-11;Spain;2013-11-06;352;0;27;10;0;15;404;3;6;1;7;6;0;0;0;0;0;0;0
3009;1962;71670;2013-07-09;Spain;2013-08-16;1462;16;128;0;0;160;1766;1;5;3;6;6;0;1;1;0;1;1;0
851;1972;57136;2013-07-09;Canada;2014-04-10;306;5;109;21;109;92;642;9;5;2;10;6;0;0;0;0;0;0;0
5253;1956;54603;2013-07-09;Spain;2013-09-20;145;13;46;17;2;4;227;6;4;2;4;7;0;0;0;0;0;0;0
3025;1958;49967;2013-07-08;Canada;2013-10-18;212;6;69;4;12;3;306;3;6;1;5;7;0;0;0;0;0;0;0
2254;1983;69520;2013-07-07;Australia;2013-09-21;627;120;414;121;80;93;1455;1;9;6;5;5;0;0;0;0;0;0;0
9579;1959;33762;2013-07-07;Canada;2014-01-06;53;1;34;2;0;16;106;3;2;2;2;8;0;0;0;0;0;0;0
